VotePubkey,VoteCredits,ActivatedStake,Commission,Reward
AgXvq3pi94BxsTPEQFjb8jjv5f75KPFkfJsLJCcAvVf5,360843,8604.34,100,4.88
3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk,360648,260538.97,7,8.32
7DvyDUHg2bLVxZ3ZfdrUoAHwoF4cv9AH4aKToBqT6c7C,360551,34593.93,7,1.09
xQoNyt6WsfTrSC81ahnkv7yD7vv1YY9rGynPJcuhNw3,361387,34152.95,7,1.08
2nj17ZX4Mwj9yFx7ATBzhN7RzVQfWiSjCdMeeH6NBXe8,360800,9546.6,100,4.99
93JNyhEhzyNQWAyqNRyCE8GN1jTAfR2NBT87hnrnYvAM,361090,36823.05,0,0.0
BXf5pMTSWJdfwaiRYpwJjkTUuUe2sdvcJx7X7UNbyGe1,360969,273679.29,7,8.76
9H7v1rB2tkPUaFmW6BMNV47Qpj63crPTzmhVgpQAmz9Y,360743,41038.57,0,1.31
6yPPsFnekoqRRJerVKrBoHuZayydS9K1bmGM64hPUdvq,360936,7912.21,100,4.22
2X3FN12xNzb58TCi5irZqdQi7br28yvwXu7kU44pxKMX,356499,6821.62,100,3.8
NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH,360549,146511.21,5,3.32
3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4,360970,34880.91,7,1.11
8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,360210,50739.02,5,1.17
BCVbQ44TgcDeuAEdpcdUMjy5qGKSxaeUovBqXqWNPNVh,361017,43872.54,7,1.4
6q9FDuZLXxZAXttw9oNHnya7cvgvrqLW2xbcc7wJdFFz,360898,9397.19,100,4.79
31BQ9aXoHU7TpJ4uQHyYGZW4JVb62LefFWW53NpeSYmB,360803,37563.65,0,0.0
EFEKcHrUBsRoQkuTSJAQNZnj1u8h9oE4LoCYerednc3F,360718,19294.71,7,0.76
1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE,360856,56674.96,1,0.26
DZyHRH4i41apAfoeb7pTQANRf3SW1KNAn1sgpazZQ3MV,360729,36199.53,0,0.0
2zTwGrCrmXNvuhmasxZerKd8ep43Rr2MMoxgs8xS8gWb,360323,55864.85,7,1.86
CjspxRz7DTACphbx9J7ijypCvvVg3PHFo9rwmfajECfL,360768,55033.29,7,1.91
4GWXbzZFntDor4S25siX1tSWFv7Q6hHsHcKGzHQJK7QB,360438,4960.0,100,2.25
5nH6sYJNSa71DCBQHgRCsX1dh5W1bWrUPeYieo9xyZ7f,360995,61863.47,7,2.14
5ykxx3TJTfvkeV71NkJSMTdGMfTm6oV5vVA8bPkv59mw,360670,50906.46,7,1.82
9x5j56aq51cAv6qoymAc7at7z3wc9KEYaHKPgoWDK2kk,361171,8513.55,100,5.2
BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP,361054,79319.78,7,2.75
EVCv8mqqAkafaUkPTyPGvrFgECs4Nq6uvJeGJ56MchAS,360841,7306.15,100,0.3
8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM,360192,801923.04,100,364.13
GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn,360972,76543.11,7,2.44
FEtRZqL16RiizCa7CmZH9tsN7oNfWdKtBf6GM1ETzWR,360510,62270.44,7,2.07
7tMGGrAcjKH9aSug4je9CYKfu5WjXww3zgWJ5SUg6Yeh,360645,8531.6,100,4.71
EsnouLyTd4WcFyBtdL6XFWnVRnzuZj7ZPfYpawdsiW1n,358856,15222.26,7,0.37
6yShbTX3KRMJLANDfo8Xo4aHYCjepjUbna9Y64mdQB1a,360788,8226.6,7,0.29
FLCrbfbwEhFARa8nK9rnZw8BVtKNAuHujh9EhWy5A4U4,360208,34022.25,7,1.07
3kV8UahWWN7Fh41PddYczuismJSLjtrKhYRZW5RUqiEK,360863,1426.64,7,1.16
ECtfR2fAwQV1GxhPqybdexz1cwJTDhSaeSQwuw6EG3Bw,360899,7775.8,97,3.89
EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw,360470,2767383.61,6,74.55
F2kfm7Mt95pd4UMPs17yVAoGDDDuTGxkhkbPZmBrUNtz,360785,35804.93,7,1.19
42QPziW5fPVjK2HWX89UE3BbyChbJD5tze2VazQU1qvw,360560,53689.61,7,1.9
6CEi8mpebENyYPfPDpXRHSPbJBUHEFwU7ftLVhwBSamt,360554,52995.51,7,1.87
D54KW6UUK3bsfhKbyithVXFAwaqbegBZhPDC7HXVgScc,360874,8821.4,100,4.69
8qHuv28pcps9GmonX8Dec44FrrJwxsz5zFiSqURteioj,361235,9893.36,100,5.46
5RGkitNE39MRL78ttAPTfBMv7g3eKHzFiKHZ2Sr2J555,360925,37231.28,7,1.18
DdAvpE1oUuV1sNUxLgtCfC6ZwhgdyPksoXU9EfYdXL5U,360948,38050.85,0,0.0
FTRKcvmWEdW12UEi11Q1EF11STjJjyLQrerALGGJJBqv,357320,34292.22,7,1.07
2fwmipyb2KGnP2xyQ2MvqJeg1FaJbWUdbGT9tro9uAcs,361162,34035.37,0,0.0
2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ,360603,4938.01,0,0.0
Bzn4NxNmh6vTrZyMRoL2qjZFNYbckRwNyHQwxzoJoggX,360172,35139.14,7,1.13
2ZuVhyBsUbTh27LBCQH3BkenjPp86gUZiNBKmhPsTRpT,360382,95285.26,0,0.0
3ucuV6s4F3jvhvMrx9hz69abis2Q6P14aDxpdtP65kCc,360861,54444.44,7,1.85
FqqeQTcB1feUo3kxHzFAE9i5TnzTYZmD2xRTHZVYby1c,360801,56858.67,7,1.99
EQahA1H9zQDGTHzt5uGq1YXoiFSaYU8WxjtfCCGjUAv1,360553,34866.13,7,1.11
C8MLmDCg3LReWoNCkFdHgsscFpHx2WdtcU9ZziNfXrhd,361040,44419.05,7,1.44
1M5USfamd1N4i1z6UZeECrWeu2VfrxjYMBSXThu6TqB,360899,44320.46,7,1.43
DHXbmu3KUhHYn2Trned5ZUaGC6GRgHYhJoRbCr75XQxj,361229,50393.01,7,1.88
2kPpoyJ4AuVPKrJAVpDZuaH2RkZoBtzNzXQM459cZEkd,345415,7934.05,100,0.32
2YnL16L174Tj8awY9FfRfR5odpGNEbLnx3dM6CRt9L81,360847,52707.15,7,1.78
WEBbpK9jEYGWJnz2BL25mMomTEPYiNtzB976ynKmwGE,362131,6189.94,7,0.03
33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ,361074,2499999.94,100,1137.96
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,360828,242086.88,0,0.0
GgXf7iPfXXosQLUroCCzVFSjG7q35cW2uQKQcaQdDdSD,360812,7734.08,100,4.13
GwT72fNWtBrFa9GsBru2kPso1NEw3AnzrjPwprVAv32X,361218,24775.9,0,0.0
kWEiSEQZMeLAbMUiz1njRTZEjuSpJDCgVynB6pJHpcr,360800,8547.43,7,1.74
AocSnMAwQNxEn9GPUXSQuZc1YCmufdkfgBqu7ohTPLqC,360939,10492.26,100,5.07
7rFAeD5UT4fy8cQCnY8Y5F8GW1Wgw345Nxb7diXu5cjG,360814,51607.88,7,1.81
DgHgHL2j53ugB4whBJh21MYLKmyaW9jrCzVM87E7zgVe,355682,7874.52,7,0.29
8ge8UzG9FyW4NDZ6zzZiUypnbcNQ3nUfTBKndxsmWqSB,360717,182269.95,7,5.87
9a7VQpVNCwBKEiADAr4EHW52CTesXnDDfnPvvp7qRFyP,360281,51080.38,7,1.74
C9pfCHG1zx5fTtmbsFwLG6yFoztyUVXoCmirUcCe2dt7,360980,44518.52,7,1.83
62wwu7fq8bh9gX9MUySZAGLDCBjMTni3yrMEnxzCgNyS,357924,7353.96,100,4.11
DggvF7asrbjrqvcvPPRKovy3VVvjCgvc2GnWVusxq2MP,360968,53170.53,7,1.8
J8xfTV9UVS1cdaZj4toDd5Q1kgJ41buq19YDB3xH77AU,360858,130946.11,7,4.22
CmNNNuhJDsox8NRDXaRLN9fi62NzNTdaJTxJNkDHzCVV,360544,38265.25,7,1.22
9rCg3Nduf3YSPkvYWw421n8Ya8EUJ5KQQvkQaK7G3DkM,360677,53012.95,7,1.83
BQMvUHC6wqpd3TR8B5tAF8WXQ9xBRkopVqzAC65BSd4A,361048,51578.91,7,1.78
CTQjcSEuAN8Hs5SJ2F9rTJbJAAKxY5cyCXLzRSiD4JPr,360947,34297.83,7,1.08
8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx,360951,50618.73,5,1.32
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,385676,928546.19,2,9.05
H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb,360631,1007.82,0,0.0
5ysJtUNfmASWjzdQy1vyvrVp9jAg5Vq791HABeobrCX5,361514,53524.81,7,1.82
phz34EcgWRCT9otPzRS2JtSzVHxQJk4SovqJvV1TQk8,360719,11379.72,5,0.12
CJznrtFkWvkK91W57btS77cXqRKce3DcoX8KXRp2WzpR,360648,44918.64,7,1.51
Gj2KGF52hL7JzqeWAXVXK3HfnHqNC2pJdkbQbe2nhNML,361085,7956.52,100,3.94
4PNoTwgsAaxeq8G1MKhWn7WGsm4KTtfm3Vae3quvcDEs,360067,40296.51,7,1.3
AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX,360487,1207979.32,100,548.96
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,361032,247053.15,0,0.0
F2nvZxQxzJAiuAqaDpTq1XGtdMPt5XPKVF9N6KzheAQc,360470,8745.64,100,0.3
C9t4MQD7GGidZvdy9AV8Nwmnoou1jZEa7ZsEZnw5BncX,360844,34289.98,7,1.08
G7akZgkcuqr7Vw1bHXqerKeawQ2Uc1WK9VaYq9APWNLE,361004,8675.92,7,0.32
29VMLFnCzjTeJBpKpoq1UQhc81y6LHYVABE6DdJNWUXf,360635,52095.73,7,1.81
VoTEJDVw84uZvDWcMXYgfNAVcLETHsPyPEc2nTpwZPa,357652,34606.22,0,0.31
4oa8ERgVuPEqre7Uao5rkvDA8ovL5D45BXYhXy7RDv7R,361003,53875.24,7,1.88
AAhcGqPdM9WdjhVH6T4vAQLvoDFrYQqirkxCdvxoKhgp,361158,57239.03,0,0.0
51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm,345359,705477.41,10,30.39
H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC,360764,91911.34,0,0.0
9b9Th2hxmgf49rzs2mQcg1hHoasmQT51DDwUH1jFtPtk,360282,56792.14,7,1.91
EEgn6UpRjJZYntNQnEpodqZeShDeYhHDyPJccziQ3rhh,357785,13513.8,100,6.42
4LRZqicBdx2S1hUC3yLJNKFwcHHmLc8HfRJPURPnWJYu,361226,9400.63,100,4.61
6DotPcVwdR4AtPA5nN9UcbLQ3WHtghvn5SCQXYkSV9kt,361051,8852.76,100,4.74
8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m,360821,296286.89,0,0.0
7LtXiFCXqxwntUkTfzMAmS8TTehK8m3cbzx7BgvYFTiP,361051,71685.92,7,2.45
34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs,361203,300362.6,0,0.0
76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,361073,82004.31,7,2.7
45EFuLYe3dENpTgxTb44xB7NCozKdZpdFoJigUPPfAMj,360668,6965.37,100,4.13
CYqD1ZhkJYWXZpT6Tp5gpA34ytpf9P4wHLbhvnkvwAYg,358361,40270.88,0,0.0
5K8qgC9nHzKHSSyo9fKLsMfYmavYdMgEaYx86cMmVKVv,360970,249544.98,0,0.0
9esjPxaUdD7yg4yDrBkP3jLipcAGVjpLDXsddF89avzW,360703,52731.53,7,1.82
NfqEUZxKU4J7C4HobtMRFhBP6MvKvNCoa7wXSdwZNcg,360921,52510.35,7,1.82
DHPtRabEF37ZtYZEF9sNzLarJzEPvN3Mb1SE9Lgw18am,361039,7544.37,100,3.92
CqZt8CTQfNVH6SYWp1HdWXoBhkFqdT8nEFbSM5bB5hvN,360245,5025.46,100,2.49
6KNVY2ijdADSy9F6qoSVr9FYKrDoZcBkQdZXkZDLcei7,360420,49863.01,7,1.81
BfxZj7ckfRGHxByn7aHgH2puyXhfjAUvULtRjJo4rd8C,361008,750647.47,100,341.62
Ar4sCvNa5FrcGQhD56z91nVXxTivzSDuXeqRYpCdFD1P,326436,5833.41,100,2.74
9Lp7PzvKVMhjqyQfJwxyha5P6thNWMmVDuVVyqqSaK7b,361093,60409.62,0,0.0
9tedbEYypEKXAMkHcg42rn3fXY1B8hB6cdE3ZTFouXLL,360885,185596.62,7,6.04
845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp,358813,201991.79,10,9.13
Sms7uGpLwxCUxvV7uJq36wvQyGBPCzy87ZkC9mZcDSE,315176,107276.36,0,0.0
2nkthAWjAehaEQ1S6r4nDSAUzAVTL7ZW3bd7WkP4KrrK,361483,34261.79,7,1.08
GuPnsaM3j4ojKe2KJpcaAWNmhk5n2kaJxc8ZKkowdxrw,360793,54642.87,7,1.86
4NhuurEJimA7Y3heUb9ejnGbUXKsCws3RsbHLCL6FxXx,360306,51261.3,7,1.79
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,360610,350109.55,0,0.0
AumDzwu4mvm8TthHRcKjCGAWMBbEutMYE3tsPqArue7g,360516,56322.25,7,1.9
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,360645,486715.7,0,0.0
CvfYpW8gRQ7bHy9uvuvqy2vpcNmXuBnvaoa2AC8pGHJx,360765,52290.8,7,1.84
DfWrf3vVkqkMQA8vYoJ8mVBHd6tTHjkVBPJ84CyTAybo,360891,34614.1,7,1.1
3bMPt6XEAR7saJYd8H8QpomKkTedLawU678pHvmjHg3Z,360307,51776.52,7,1.82
DBVRC4MVwVQf82G1w4q7vuJYYrp4aghci9PgZA9WUBuH,353956,7036.11,100,3.45
DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,361061,36443.75,0,0.0
28h6qi6YXJH2DPJd275fX7eL7LQjxD6bo8BTs7YFKhUA,360697,49008.83,7,1.76
6Wi4bMzio6PGnHXg39zBMjGp5vgphLBB2k238DzPBqhz,359740,49748.04,0,0.0
JAc59DHJCxu9T1xSP1eaMD82aH3jGNqvwQYZkfA4JLy3,360218,36171.84,7,1.14
GjEf8WA7HkUvLgoGL2AejAdDRjADy99rC6cqXWT4BqfG,359666,8850.31,100,4.36
J5L2z5rVWQHFeM8PzSSTnDedLrYgnK6WKxU4X8hh4qry,361158,52640.16,0,0.0
GxqWAnLwrwZbRq4uqzgBukToCpquDZSMKpJ7ram4vzb9,361014,37138.82,0,0.0
Aw39Hz6ZBZxrjcdLX1XUZzuQQQowH2b9fMgg4wsGFX3i,360253,34604.0,7,1.09
8oGhRavfRf13fBdp257nitq8VVgXhRAZxR9fR5Q4oKhH,361425,52147.87,7,1.8
D7rALJCR3KUMhTwtmjvk4ursBLbDNvAVRf2FwdQtbVF9,360619,34108.32,7,1.08
3aD7hctmQCXTKgemJoGSkftySV7zjGkmbYUdXD8qBHgS,360606,8245.09,100,4.15
HG574XwiowrjLx8h91KhHUhPeMfmUPBLfC9XrXynj9x,360816,49587.82,7,1.77
CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA,358244,9871.43,0,0.0
B8NFTRJDovY5DHA3HXHXC76rhafYM11gVasbsACzEAs1,360560,38818.33,7,1.23
BrRf2kyJEuW8TgdeDjvJcKK4NzTzRtM9RB6WuVKXHxkN,360754,36408.93,0,0.0
FXcZJuQwkcQpw2YrkTaxWJ6rnw4P12wvULttviMRn655,360695,67218.91,7,2.32
2BGBakG9kjmZAaygVmAuUrBSqBZt8p5FVabbStxHEXUj,360924,61624.33,0,0.0
7FpZvZikG9RhTFxrCDA3g34q5o6tipTyhFPkt9EraVWw,360760,7578.23,100,4.09
FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU,360911,151550.66,5,3.54
8tMnVxscJu4zgBc9SWmXNHoY4UyERSss2ftHbPnNWBpU,360379,10593.32,100,5.02
26MXTErkUfxTGJ78WKjNtVSTXHBrZEPYFY3oeuGeewz5,357367,35579.19,7,1.18
8Tz3KbpHjUPxFHwyvWrdoQ5K464NZb6trntqNS5qW875,360534,129658.12,5,2.94
FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS,360764,240175.6,10,11.36
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,360804,84988.54,0,0.0
FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk,360771,6784201.4,7,215.76
3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g,360371,6435042.51,8,235.15
BmMVRAVef2qmJ1tJpG3JwRUtnfEiTbvDw9ZeFEi4wE7D,360852,50595.94,6,1.49
6UgxzgqkEyXMwPtgyDZSn8WGzJ5GdSWG1bSPvy7V6QwV,360859,70920.07,0,0.0
ACyyUk2AF8XCkyjVKL6kMxUHqaud5wrXo44jawohn3qT,360857,54808.61,7,1.9
LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK,355929,237979.78,7,7.6
Bg65CcoUn4X6k2nxbrEAZ9ZT74hsBdD4Fw8ZfSr8gKjH,360806,34567.42,7,1.09
J1RMty1jZwS6wWCCCvXBUaEDbRUziHb49ADQF2RSPmvn,304497,40.0,100,0.02
FJ7sKbuXR28w4K5EChBbi9tXYfCfrdpF4EaKnRvLPzL8,357809,110817.17,0,0.0
SoLdWNZvT8f9293cELNBcPL3XLzsKCyG4AFmvqwXbmq,360609,34825.11,0,0.16
mitDy3gnfY2kcvvrHygv3qsU5i6QqNve3cw6LDibRS2,360720,53143.83,7,1.93
YWKwnuovuAw4X3VDPJDPo5DPZ4TmdxsXzLArbvqu3Ph,360841,50865.13,7,1.82
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,360386,2622031.98,8,110.24
CbmFtfoXWuhSxo9GDJHBBrkszbPawKeQmaW9JQr8cgyf,360473,6593.14,7,0.23
531ABLCYsNQ4xztxHfoCc4xqEQ8xiEWWSP3TKDG5s7hz,360401,53714.34,7,1.88
78Txiv4aMrEeTLNhJYtfnGwtvuVH4NZ8igXS3oYeKdg2,360511,50258.09,7,1.79
Eyguy5v25fonYVzPPpQ4fTGFjxkSmQzcHz5X24d8VpVQ,351449,6893.29,100,4.07
2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf,360599,165762.37,5,6.96
g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf,360878,233214.32,0,0.0
F2bcoVhE2he5DCruN4PKkWAriNXs2VWty94n9CCdWZ8s,360729,210234.95,0,0.0
8j6hfPMpAoETDJGZP5hHnqgpCEsshobghwS6FeFbFykH,361085,7459.18,100,4.7
81kKnjhpijxkLHE5d5ovTW2aCx2y7W2jyj2gMdcPFzKN,360742,42678.38,7,1.43
12pVREJSt8d5AV4aBzGFf3QZn3qo8DWmwBQu3wQ5RAZ9,360452,56898.73,7,1.98
9hpbRMs6SCsVVWTeL52DPhc4FEyeN7BQvJ8xXH3F9G8e,360860,47523.45,7,1.82
GCUWGuMnmtMv3BFMx8EmeWxst18sihXxyU3skeNGTj8A,361253,9346.26,1,0.05
B5xtyGsUxtzoh1zdAGgPBaDZ2c4hHQaGQ9CqZvTxM3rE,360719,5379.31,7,0.0
37CdXo5fKpzdUWCr8fSpFe5nt5Xm68nKvRaVaJ69pi1f,360423,35758.5,7,1.19
6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs,360791,2900708.54,10,131.77
EThGwzYZYDtHWyDdogd6c7EDxvh5g2bVXx8d9Zko8T1A,360905,36782.93,0,0.0
Anara1R593HZjDT36UdmxxJVsFi4fzcWuML5BUvec44e,360316,9866.73,100,4.96
9EQSJutW6TpD6eZehAnDMaoT6GeFHTzfWibkGwV5x1Mx,360813,6591.11,7,0.23
52J4Nhv5u3bKiKBw5nvAJjUigoWHfP7PBQCfC4craVEY,360156,35701.41,7,1.13
Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW,361592,40197.58,0,0.0
CT2CzbiNRz8ccgWQZR4BN7cpm3rDyWyQxUf5MNbMom7n,361015,55159.03,7,1.85
AJmRAtaMf646abDoNBK18ghFTwR3ocnQjRCttrQkzFET,360610,37839.99,7,1.2
FwnUt6MUucm4mKKGfRVcKo7W82MTusfZ2sDhnc8k6F5i,361690,107577.99,0,0.0
irKsY8c3sQur1XaYuQ811hzsEQJ5Hq3Yu3AAoXYnp8W,360874,70575.49,10,3.24
F1emDGY23U6YpJj4H4af2CHcHUmiDGgAWs2xvWYZHWdR,360875,53126.84,7,1.92
9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk,360972,308605.63,5,7.06
26KEYanAp9hccSFaKPaYKzt6r5Sg7gZN99zD2khDKZch,359611,34076.71,7,1.07
7A9NSA1SZrszosi37WHSYARjAc3JuXxVqg3q94xjtpM3,360901,52311.48,7,1.85
9CJCtwxXQvnSTiTWvyWJgXqpJL8oGedtUft89X5eLHQL,360479,46783.58,7,1.58
2b3UDcHQ8J4wLcCGjjh3f155Csoz24hrM4saG2r1Cydx,361104,49312.52,7,1.7
DyDjFYB6i51FMHQvB4eKSwGHmgMxVf1i3FWwANAngqyY,361361,35843.87,7,1.19
BmtE4BoqFZy7MDtN79EXrdaphRSqzwmEb2Kuq8xHPXpY,360599,4718.41,100,2.83
GULVKbHAQEXBanKujCnvujcvLvWFFwLnb9bn7HmfamJH,360509,38814.48,7,1.23
9yn8kRqgtYsAV5Pg2YTmu3PCmnm4yXFE3cRGZ2G6WFho,359350,45820.67,7,1.55
3VPiVUKbbjwWeinHMt8aqKu5aiQpm2PZxndJJR44Xzuv,361106,8655.83,100,4.9
HimabZKVJPggMSKs9Ju9LKqVsuxXTwAqzPNUathygNAn,360398,45805.14,7,1.56
7xBb5NxfSGGP4KuWvTY4iKNfXC7hMWmxm86eZfs6vAJN,360876,51792.52,7,1.86
ABA59L7zGDUYDjDPpP7yQ1DxLfXoFfjJJ5MRnBQNs87k,357716,50019.29,7,1.73
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,360868,302229.21,0,0.0
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,360670,8664596.88,7,287.14
DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY,356181,221434.57,0,0.0
C2bJpaAU2cBupABkV5p9ed37sn7z8f2nfXqZ1gFBNBvv,360310,10672.76,7,1.93
Hocu6Vb6cDRYy5MnUj28tvDwda43wWx1Vc3fiCXziJ4x,361322,37925.63,7,1.21
7ZJHBz4SzQw1GDQZRaCMLvo7uoUo7cY1BUioA7mdfD65,360916,34604.73,7,1.1
7CW3zdKsfzCVDZBXsKcimqkGS7nuHEsz4KB1oysfec2K,360971,34625.72,7,1.1
4yk87cJbcWooz3FSScp8aEWVgNium4HR9UbnDUJpvXp2,361035,52420.98,7,1.84
8etTu2xMeEFYoECZtZS3p3SBQStZYU3dVzxhV1a4yd8u,360710,37405.47,0,0.0
97QujuhmyxD19CpgdyNAcJXvKi6oDeyRPdNep6uXBbA4,51444,5952.13,7,0.19
3Pb8KDmneuKuS38aDSFnK1WGz18aZN5Tuyu5ZaNUnySc,360971,63748.28,4,1.25
xMjsjrBAYaccVsHR5FhAYjTY2SCTRR1XcsAbt6P3TB7,359316,34344.16,7,1.08
74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u,361018,2678344.53,100,1218.95
3khMmeupU7B6ZSDSbTX5cYtME9yVqeJ178PQD7mCE7g1,361050,47548.99,7,1.8
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,360795,1123502.91,0,0.0
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,360997,716869.6,0,0.0
SoLiDFg9qMi7tFEo4tiLxEVE7mteRyGZkBHJn2YYyjP,360232,35324.0,7,1.13
Dcd4JMKNuAzoSbV48FmpmdiA1iPZ1FpZp4QPjBXdrNj1,359654,52944.63,7,1.74
5wNCWJxnXxAxY7ugo3JmvxUK13zuuM9iW9ZxqYZDjciy,360908,9593.29,100,0.31
A2GkHf71SqegGcLmhgs6XzR5YfLh5ZJ2Ci2vKM5SY5WR,360231,52866.61,7,1.88
D5tsrjN9suzT6cbeqZjoPB7KNMKj9vfcAuK3V65hwk74,360964,34162.26,7,1.08
GAnFgdPQ8WvnsFKgPsZ5peuSqmGzSznZbJaqN97kPxjt,345493,7205.85,7,1.19
4ysUQbvWDjUdRprcjaBEH4V2VqPJgrPSwRsS6ATTMbiB,360843,54381.42,7,1.9
Dro3NGNTkYR2QJK9A5ySfHgd4cUm6p1pnJqcERpWZCDz,361272,7289.15,100,0.27
57gGMmhTCxHtLevWHzDdrme3e4SC4UCXEq9oyfR4hDjE,360516,51927.01,7,1.76
8jDrqGdzxcnDwtxz5niBi1CqeRDTFbKUPygyz4M7umnm,361028,6935.12,100,4.12
6JwTC7k6yEsGnoVrfN2PjcwMhNLEFAJBrFdo1ygYY3MM,357206,8632.51,100,0.34
46Acpa1Md9k2Nxkr7Xp7eDRbzNt4AGXPGyzZ4fnJ7z8y,360924,44328.04,7,1.39
EZCQcPkgsNS5rnfoAWRsVZNGEo3GoZSVV4qSdeWrXzhX,360771,56483.57,7,1.91
FkK9cat6c8zhLXeYFn4UTvy6fnSLB4p6SCbRQQfdFkkP,360825,66268.52,7,2.28
HXnHzBUQVZAmovjMb7vbm8G53XS3W4KVrzpF6jiozrJ3,360951,43940.09,7,1.41
CMPo7H14cu4irHQgBo5uDLgsrXX6TfVaMmqeo4T2A3BG,359640,51357.42,7,1.74
HnMb2eZnqBozRcfkaTBiVCPNUANYkW8b5pTEwemCRLV6,360986,7294.45,100,3.96
Fy9rMyH93jtX21AAvKdVXqDWEGovaX16oLm1MLfbLbY4,360905,9792.44,100,4.99
Bp1F9Ma65vJCecNQBauQ3yvbARDbC1kZXEvfmcux9HLy,360720,54465.28,7,1.94
D8aGMETy3q6ymADJs7YS81QY2qTQmptVox3iCfGDgSTA,360870,39138.68,0,0.0
FGj3nQTn2Lwe9KkaKnFGm4HcxLSh8B8TjpvP4CinP4iX,360399,53482.62,7,1.9
EsEMysjrcpzP1yeXcsurYrtNBANUWJCTHqKv1k6tXh28,361030,6986.71,100,3.67
5ML8GpaqaZ3bv4nCKLRY8gb2WNMJkXinHwDwMWeNWjkk,360970,50840.01,7,1.79
6PUwMGtCakHqyrY5o92jN1Pj1W9PPtCVVBBCZLrxLAA5,345770,1437.18,100,0.63
6nPfbxEeWC2YSEiyro2pUopPKvWdAbmYDDMgrgh7hvSn,358920,3826.73,100,2.11
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,271120,226329.57,2,1.59
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,360713,316955.5,8,11.52
438C7o4cJrbchdmxEPvFgaE5g9DocWKeSc1k4E1aY7qw,360667,86440.94,7,2.79
